league_id,start_date,type,event_over,deleted,name,gender,needs_human_action
147,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
147,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
147,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
147,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
147,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
147,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
147,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
147,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
147,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
147,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
147,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
147,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
147,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
147,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
147,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
147,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
147,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
147,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
147,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
147,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
147,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
147,"2040-9-3",104,0,0,"Player of the Week Award Announcement, Week no. 36",0,0
148,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2040-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
172,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
172,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
148,"2040-9-2",13,0,0,"Regular Season Ends",0,0
148,"2039-9-26",22,0,0,"Most Valuable Player Award announced",0,0
148,"2040-3-6",10,0,0,"Preseason begins",0,0
148,"2040-5-11",29,0,0,"2040 All-Star Voting Begins",0,0
156,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
156,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
172,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
150,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
157,"2040-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
149,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
149,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
149,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
149,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
149,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
149,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
149,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
149,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
149,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
149,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
149,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
149,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
149,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
149,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
149,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
149,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
149,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
149,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
149,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
149,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
149,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
149,"2040-9-3",104,0,0,"Player of the Week Award Announcement, Week no. 36",0,0
149,"2040-9-3",13,0,0,"Regular Season Ends",0,0
149,"2039-10-4",22,0,0,"Most Valuable Player Award announced",0,0
153,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
156,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2040-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
150,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
154,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
154,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
154,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
154,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
154,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
154,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
154,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
154,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
154,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
154,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
154,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
154,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
154,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
154,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
154,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
154,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
154,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
150,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
150,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
150,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
150,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
150,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
150,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
150,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
150,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
150,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
150,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
150,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
150,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
150,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
150,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
150,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
150,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
150,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
150,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
150,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
150,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
150,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
150,"2040-9-2",13,0,0,"Regular Season Ends",0,0
150,"2040-5-12",29,0,0,"2040 All-Star Voting Begins",0,0
154,"2039-10-4",22,0,0,"Most Valuable Player Award announced",0,0
149,"2040-3-6",10,0,0,"Preseason begins",0,0
149,"2040-5-16",29,0,0,"2040 All-Star Voting Begins",0,0
155,"2040-3-6",10,0,0,"Preseason begins",0,0
172,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
153,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
154,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2040-9-3",104,0,0,"Player of the Week Award Announcement, Week no. 36",0,0
153,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
153,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
153,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
153,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
153,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
153,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
153,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
153,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
153,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
153,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
153,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
153,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
153,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
153,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
153,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
153,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2040-9-2",13,0,0,"Regular Season Ends",0,0
153,"2040-3-6",10,0,0,"Preseason begins",0,0
160,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
160,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
154,"2040-9-3",13,0,0,"Regular Season Ends",0,0
155,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
154,"2040-3-6",10,0,0,"Preseason begins",0,0
156,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
156,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
161,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
100,"2040-3-26",104,0,0,"Player of the Week Award Announcement, Week no. 13",0,0
172,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
160,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
155,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
155,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
155,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
155,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
155,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
155,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
155,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
155,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
155,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
155,"2040-7-23",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
155,"2040-7-30",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
155,"2040-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2040-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2040-8-6",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
155,"2040-8-13",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
155,"2040-8-20",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
155,"2040-8-27",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
155,"2040-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2040-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2040-9-3",104,0,0,"Player of the Week Award Announcement, Week no. 36",0,0
155,"2040-9-5",13,0,0,"Regular Season Ends",0,0
155,"2040-5-9",29,0,0,"2040 All-Star Voting Begins",0,0
160,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
153,"2040-5-11",29,0,0,"2040 All-Star Voting Begins",0,0
156,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
161,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
172,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
156,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
161,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2039-10-8",22,0,0,"Most Valuable Player Award announced",0,0
100,"2040-4-1",101,0,0,"Batter of the Month Award Announcement",0,0
172,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
172,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
172,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
172,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
157,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
157,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
159,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
159,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
157,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
157,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
157,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
157,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
157,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
157,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
157,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
157,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
157,"2039-9-25",22,0,0,"Most Valuable Player Award announced",0,0
157,"2040-3-6",10,0,0,"Preseason begins",0,0
157,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
156,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
156,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
156,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
156,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
156,"2040-7-9",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
156,"2040-7-16",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
160,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
159,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
160,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
159,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
158,"2040-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
172,"2040-7-2",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
154,"2040-5-12",29,0,0,"2040 All-Star Voting Begins",0,0
161,"2040-3-6",10,0,0,"Preseason begins",0,0
147,"2039-10-11",22,0,0,"Most Valuable Player Award announced",0,0
147,"2040-3-13",10,0,0,"Preseason begins",0,0
159,"2040-3-17",10,0,0,"Preseason begins",0,0
157,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
159,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
159,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
159,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
159,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2040-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2040-5-7",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
158,"2040-5-14",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
158,"2040-5-21",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
158,"2040-5-28",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
158,"2040-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2040-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2040-6-4",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
158,"2040-6-11",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
158,"2040-6-18",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
158,"2040-6-25",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
158,"2040-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
