park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
54,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9802,1.0550,0.9400,0.8820,0.8700,1.0473,1.0000,1.1350,29,32,39,48,59,68,74,72,65,54,45,35,4,3,4,4,4,3,3,3,3,3,4,3,12,2,325,360,396,419,377,337,319,14,14,10,6,6,6,6,"Juan Marichal Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
55,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9620,0.9750,0.9550,1.0340,1.1100,0.9385,0.9350,0.9450,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,10,2,341,370,418,430,414,366,334,9,9,9,9,9,9,9,"Field of the Vulcans","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
56,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0188,1.1000,0.9750,0.9480,1.0300,0.9788,0.9350,1.0600,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,10,3,336,372,409,427,384,345,323,15,15,11,13,7,7,7,"Las Américas Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
57,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9495,0.9300,0.9600,0.9580,0.9500,0.9560,0.9700,0.9300,30,34,44,54,64,72,76,75,67,56,45,35,4,4,4,4,4,4,3,3,3,3,4,4,9,4,327,364,410,430,401,362,330,6,6,6,6,6,6,6,"Academia de Prospecto Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
58,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9270,1.0050,0.8850,0.9420,0.8700,0.9795,0.9550,1.0250,26,28,38,48,59,68,72,70,63,52,42,31,6,5,5,5,4,4,3,3,3,3,5,5,11,3,334,367,399,426,374,337,317,15,15,11,7,7,7,7,"Ballpark of Fremont","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
59,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9550,0.9550,0.9550,1.1040,1.0800,0.9190,0.9050,0.9450,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,342,371,418,439,420,371,330,10,10,10,10,10,10,10,"Baseball City Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
60,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0240,0.9200,1.0800,0.9780,1.0400,1.0070,1.0700,0.8900,25,27,37,48,60,69,74,72,64,52,41,30,4,4,4,4,4,3,3,3,3,3,4,4,10,6,328,351,394,431,407,364,328,7,7,7,7,11,15,15,"Cleveland Indians Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
61,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9600,0.9600,0.9600,1.0180,1.0300,0.9505,0.9400,0.9700,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,331,365,405,430,405,364,322,9,9,9,9,9,9,9,"Night Riders Ballpark","default_grass.jpg","default_grass.jpg",0,6900,0,0,0,0,"","",1
62,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0480,1.0350,1.0550,0.9620,0.8800,1.0545,1.0650,1.0350,52,55,62,69,76,81,84,83,79,70,61,54,3,3,3,3,3,3,3,3,3,3,3,3,8,5,328,351,378,414,376,341,321,9,9,9,15,9,9,9,"Prairie Dogs Ballpark","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
63,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0350,1.0350,1.0350,0.8820,0.8800,1.0785,1.0750,1.0850,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,2,328,349,384,417,372,345,314,7,7,7,7,7,7,7,"Snipes Ballpark","default_grass.jpg","default_grass.jpg",0,7900,0,0,0,0,"","",1
64,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0310,1.0050,1.0450,0.9120,0.9300,1.0745,1.0850,1.0550,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,319,346,380,414,379,342,319,7,7,7,7,7,7,7,"Nuevo Laredo Stadium","default_grass.jpg","default_grass.jpg",0,8700,0,0,0,0,"","",1
65,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9615,0.9550,0.9650,0.9020,0.9100,1.0085,1.0050,1.0150,57,58,58,61,63,66,69,71,70,67,62,58,2,3,3,1,0,0,0,0,0,1,1,2,8,5,328,351,381,421,382,351,316,10,10,10,10,10,10,10,"Detroit Tigers Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
66,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0520,0.9350,1.1150,1.0440,1.1200,0.9565,0.9950,0.8850,21,25,35,45,56,66,72,71,63,51,38,26,3,3,4,4,4,4,3,3,3,3,4,3,12,8,329,356,403,435,415,380,334,9,9,9,14,13,17,17,"Toronto Blue Jays Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
67,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9952,1.0700,0.9550,1.0080,0.9800,1.0092,0.9550,1.1100,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,341,364,410,428,381,347,326,15,15,7,7,7,7,7,"Rustlers Ballpark","default_grass.jpg","default_grass.jpg",0,9600,0,0,0,0,"","",1
68,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0345,1.0150,1.0450,0.9420,0.9000,1.0715,1.0750,1.0650,32,34,41,50,60,69,75,74,67,57,47,37,3,3,4,4,4,3,3,3,3,3,3,3,12,2,326,352,385,419,373,340,314,9,9,9,9,9,9,9,"Atlanta Braves Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
69,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0035,1.0100,1.0000,0.9980,1.0100,0.9930,1.0000,0.9800,32,34,41,50,60,69,75,74,67,57,47,37,3,3,4,4,4,3,3,3,3,3,3,3,12,6,333,362,402,428,397,353,324,7,7,7,7,7,7,7,"Milwaukee Brewers Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
70,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9505,0.9700,0.9400,1.3200,1.4100,0.8335,0.8300,0.8400,48,51,51,55,57,60,62,62,64,60,53,48,5,4,3,2,1,0,0,0,0,1,3,4,10,8,348,391,443,444,431,381,341,7,7,7,7,7,7,7,"VSL Mariners Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
71,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0005,1.0200,0.9900,0.9580,0.9500,0.9930,1.0000,0.9800,32,35,43,53,64,72,78,76,69,57,47,37,3,3,4,4,3,3,3,3,3,3,3,3,10,4,331,364,400,425,391,356,330,10,10,10,10,10,10,10,"VSL Cubs Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
72,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0035,1.0100,1.0000,1.0280,0.9700,0.9805,0.9700,1.0000,28,31,40,50,60,68,73,71,64,53,42,33,5,5,5,5,4,4,4,3,3,3,4,5,9,7,328,365,401,424,392,359,327,9,9,9,15,9,9,9,"VSL Rays Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
73,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0092,1.1100,0.9550,1.0380,1.0400,0.9822,0.9350,1.0700,58,59,60,63,65,67,71,73,72,68,62,58,3,3,3,2,1,0,0,0,0,1,2,2,7,1,341,367,405,425,384,349,322,15,15,7,7,7,7,7,"VSL Phillies Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
74,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0075,0.9100,1.0600,1.0180,1.0300,1.0015,1.0400,0.9300,42,44,47,51,57,61,66,66,61,53,46,41,6,6,6,5,3,3,3,2,3,3,7,6,7,8,319,348,392,431,408,366,328,6,6,6,6,6,14,14,"VSL Tigers Complex","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
75,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0205,0.9100,1.0800,0.9980,0.9600,1.0075,1.0600,0.9100,49,52,54,56,59,61,63,64,64,61,55,50,3,3,3,3,1,0,0,0,0,1,3,3,11,8,326,350,375,400,375,355,326,13,13,13,13,13,13,13,"Zozo Marine Stadium","default_grass.jpg","default_grass.jpg",0,30000,0,0,0,0,"","",1
76,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9865,0.9800,0.9900,0.9580,1.0100,1.0065,1.0100,1.0000,30,35,46,57,67,76,80,78,70,58,45,34,3,3,4,4,3,3,3,3,3,3,3,3,10,2,331,359,399,429,397,361,327,9,9,9,9,9,9,9,"River Sharks Ballpark","default_grass.jpg","default_grass.jpg",0,7900,0,0,0,0,"","",1
77,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9465,0.9400,0.9500,0.9580,1.0000,0.9440,0.9300,0.9700,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,333,361,403,434,400,356,330,9,9,9,9,9,9,9,"Ballpark of Estacada","default_grass.jpg","default_grass.jpg",0,7000,0,0,0,0,"","",1
78,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0215,1.0150,1.0250,1.0440,1.0600,0.9750,0.9750,0.9750,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,336,375,412,431,414,369,330,6,6,6,6,6,6,6,"Broadswords Ballpark","default_grass.jpg","default_grass.jpg",0,8800,0,0,0,0,"","",1
79,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0240,0.9200,1.0800,0.9680,0.9600,1.0040,1.0600,0.9000,21,22,32,44,55,64,70,68,59,48,38,27,2,2,2,2,2,2,2,3,2,2,2,2,14,6,318,346,393,425,399,363,322,7,7,7,11,11,15,15,"Summit Ballpark","default_grass.jpg","default_grass.jpg",0,9600,0,0,0,0,"","",1
80,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1045,1.2150,1.0450,1.1040,1.1000,1.0245,0.9650,1.1350,35,38,47,56,66,75,79,77,71,59,49,40,3,3,4,3,3,3,3,3,3,3,3,3,9,2,347,374,420,428,398,356,330,17,17,13,15,6,6,6,"Augusta-Richmond County Grounds","default_grass.jpg","default_grass.jpg",0,9700,0,0,0,0,"","",1
81,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,28,32,42,52,63,71,75,74,67,55,44,34,5,4,4,4,4,4,3,3,3,3,4,4,8,7,360,375,385,400,385,375,365,8,8,8,8,8,8,8,"Huntington Park","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
82,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,0.9900,0.9900,27,30,39,49,60,69,73,71,63,52,42,32,3,3,4,4,4,4,3,3,3,3,3,3,9,2,334,374,409,400,398,369,325,10,10,10,14,10,10,10,"Coca-Cola Park","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
83,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9850,1.0000,1.0900,1.0900,1.0900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,325,350,375,400,375,350,325,8,5,8,8,8,5,8,"McCoy Stadium","default_grass.jpg","default_grass.jpg",0,10031,0,0,0,0,"","",1
84,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0150,1.0000,1.0000,1.0000,1.0000,24,25,34,45,57,66,71,69,61,50,40,29,6,6,5,4,4,4,3,3,4,4,5,6,10,6,335,355,380,402,375,348,322,9,9,9,14,9,9,9,"Frontier Field","default_grass.jpg","default_grass.jpg",0,10868,0,0,0,0,"","",1
85,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9950,0.9950,0.9950,1.0000,1.0000,0.9700,0.9700,0.9700,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,330,355,380,408,380,355,330,7,7,7,7,7,7,7,"PNC Field","default_grass.jpg","default_grass.jpg",0,10982,0,0,0,0,"","",1
86,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0300,1.0300,1.0300,1.0400,1.0000,1.0400,1.0400,1.0400,47,52,58,66,75,86,91,89,81,69,55,47,1,1,1,1,0,0,0,1,1,1,1,1,9,5,328,360,395,433,390,355,323,9,9,9,9,9,9,9,"Cashman Field","default_grass.jpg","default_grass.jpg",0,9334,0,0,0,0,"","",1
87,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0320,1.0450,1.0250,0.9620,0.9400,1.0755,1.0650,1.0950,42,45,53,61,69,77,80,79,73,62,52,44,3,3,4,3,3,3,3,3,3,3,3,3,7,1,326,352,385,415,371,342,315,10,10,10,10,10,10,10,"BB&T Stadium","default_grass.jpg","default_grass.jpg",0,10200,0,0,0,0,"","",1
88,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0950,1.0950,1.0950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,7,305,345,371,400,373,350,327,9,9,9,9,9,9,9,"Durham Bulls Athletic Park","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
89,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9900,0.9900,0.9900,0.9800,1.0000,0.9050,0.9050,0.9050,40,42,49,57,66,75,79,77,72,61,52,44,3,3,4,3,3,3,3,3,3,3,3,3,11,1,333,365,385,410,386,355,338,7,7,7,7,7,7,7,"Harbor Park","default_grass.jpg","default_grass.jpg",0,12067,0,0,0,0,"","",1
90,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0420,1.0420,1.0420,1.0150,1.1480,1.3160,1.3160,1.3160,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,8,335,356,378,400,378,356,335,10,10,10,10,10,10,10,"Coolray Field","default_grass.jpg","default_grass.jpg",0,10427,0,0,0,0,"","",1
91,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0100,1.0100,1.0100,0.9950,1.0000,0.9950,0.9950,0.9950,23,25,34,45,57,66,71,69,61,50,40,29,7,6,6,5,4,4,3,3,4,4,6,7,9,2,325,345,376,421,380,347,320,7,7,7,7,7,7,7,"NBT Bank Stadium","default_grass.jpg","default_grass.jpg",0,11117,0,0,0,0,"","",1
92,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0000,1.0000,0.9900,0.9900,0.9900,27,31,42,52,63,72,75,74,66,55,43,32,4,3,4,4,4,3,3,3,3,3,3,4,10,8,320,380,418,402,362,340,320,10,10,10,14,10,10,10,"Victory Field","default_grass.jpg","default_grass.jpg",0,15500,0,0,0,0,"","",1
93,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0150,1.0150,1.0150,1.0000,1.0000,0.9850,0.9850,0.9850,33,38,47,56,66,74,78,77,70,59,48,38,3,3,4,4,4,3,3,3,3,3,3,3,8,5,325,350,375,405,380,355,340,9,9,9,9,9,9,9,"Louisville Slugger Field","default_grass.jpg","default_grass.jpg",0,13131,0,0,0,0,"","",1
94,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9850,1.0000,1.0450,1.0450,1.0450,26,30,40,51,61,70,74,72,65,54,42,31,4,4,4,4,4,4,3,3,3,3,4,4,10,5,320,350,375,400,375,350,320,8,8,8,8,8,8,8,"Fifth Third Field","default_grass.jpg","default_grass.jpg",0,8200,0,0,0,0,"","",1
95,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0550,1.0000,0.9950,0.9950,0.9950,20,27,38,51,62,71,76,74,65,53,38,25,3,3,3,4,4,4,3,3,3,3,3,3,11,8,335,360,380,400,380,360,335,8,8,8,8,8,8,8,"Principal Park","default_grass.jpg","default_grass.jpg",0,11000,0,0,0,0,"","",1
96,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9800,1.0000,1.0000,1.0000,1.0000,40,45,54,62,71,79,83,81,75,64,52,43,3,3,4,3,3,3,3,3,3,3,3,3,9,6,327,347,385,419,379,339,320,7,7,7,7,7,7,7,"AutoZone Park","default_grass.jpg","default_grass.jpg",0,12512,0,0,0,0,"","",1
97,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9800,0.9800,0.9800,1.0000,1.0000,0.9900,0.9900,0.9900,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,327,350,371,400,371,350,327,17,17,13,9,9,9,9,"Herschel Greer Stadium","default_grass.jpg","default_grass.jpg",0,10052,0,0,0,0,"","",1
98,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0385,1.0450,1.0350,0.9620,0.9000,1.0715,1.0750,1.0650,22,28,39,51,62,72,77,75,65,53,38,26,2,3,3,3,4,4,3,3,3,2,3,2,11,5,319,347,380,419,376,341,314,10,10,10,10,10,10,10,"Werner Park","default_grass.jpg","default_grass.jpg",0,9023,0,0,0,0,"","",1
99,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9750,0.9750,0.9750,0.9850,1.0000,0.9650,0.9650,0.9650,53,56,62,68,76,81,83,83,79,70,61,55,3,3,3,3,3,4,3,5,3,2,3,3,8,8,343,373,408,424,390,345,321,18,18,10,15,10,10,10,"Zephyr Field","default_grass.jpg","default_grass.jpg",0,10000,0,0,0,0,"","",1
100,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0200,1.0000,0.9850,0.9850,0.9850,25,26,34,45,57,66,71,69,62,51,40,30,7,7,6,5,4,4,3,3,4,4,6,7,12,3,325,350,378,404,378,350,325,12,12,12,12,12,12,12,"Coca-Cola Field","default_grass.jpg","default_grass.jpg",0,19500,0,0,0,0,"","",1
101,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0050,1.0050,1.0050,1.0000,1.0000,0.9550,0.9550,0.9550,37,42,51,60,68,77,82,81,73,62,49,40,2,3,3,3,3,3,3,2,3,3,3,2,12,5,325,350,375,400,375,350,325,8,8,8,8,8,8,8,"Chickasaw Bricktown Ballpark","default_grass.jpg","default_grass.jpg",0,13066,0,0,0,0,"","",1
102,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,0.9750,1.0000,0.9950,0.9950,0.9950,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,330,350,375,407,375,350,325,9,9,9,9,9,9,9,"Dell Diamond","default_grass.jpg","default_grass.jpg",0,8688,0,0,0,0,"","",1
103,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0450,1.0000,1.0100,1.0100,1.0100,28,32,38,45,55,64,70,68,60,49,36,29,2,2,3,3,3,3,3,4,3,2,2,2,10,2,350,365,385,410,385,365,350,7,7,7,7,7,7,7,"Security Service Field","default_grass.jpg","default_grass.jpg",0,8500,0,0,0,0,"","",1
104,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9700,0.9700,0.9700,0.9850,1.0000,1.0250,1.0250,1.0250,45,51,57,65,74,82,83,81,75,65,53,45,2,1,1,1,1,1,1,3,2,2,1,2,10,5,342,370,414,430,410,363,330,9,9,9,9,9,9,9,"Southwest University park","default_grass.jpg","default_grass.jpg",0,7500,0,0,0,0,"","",1
105,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0200,1.0200,1.0200,0.9800,1.0000,1.0350,1.0350,1.0350,29,35,43,50,59,69,77,76,65,53,40,30,3,3,3,3,3,2,2,2,2,2,3,3,9,6,345,370,390,420,375,345,315,6,6,9,9,13,17,17,"Smith's Ballpark","default_grass.jpg","default_grass.jpg",0,15500,0,0,0,0,"","",1
106,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9800,0.9800,0.9800,0.9800,1.0000,0.9650,0.9650,0.9650,41,43,46,50,56,61,65,66,61,53,45,41,7,6,6,5,3,3,3,2,3,4,7,7,9,4,329,357,398,422,389,350,327,9,9,9,9,9,9,9,"Cheney Stadium","default_grass.jpg","default_grass.jpg",0,42000,0,0,0,0,"","",1
107,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9850,0.9850,0.9850,0.9900,1.0000,1.0300,1.0300,1.0300,46,51,56,61,69,76,81,80,75,65,53,45,3,3,3,2,1,0,0,0,0,1,2,3,6,7,325,355,375,402,380,360,335,7,7,7,12,7,7,7,"Chukchansi Park","default_grass.jpg","default_grass.jpg",0,12500,0,0,0,0,"","",1
108,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0550,1.0550,1.0550,1.0350,1.0000,1.0850,1.0850,1.0850,36,41,48,56,65,75,79,76,69,57,44,36,2,2,2,1,2,2,2,3,3,2,2,2,9,4,320,358,391,427,403,370,323,7,7,7,10,14,18,18,"Isotopes Park","default_grass.jpg","default_grass.jpg",0,12215,0,0,0,0,"","",1
109,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9800,0.9800,0.9800,0.9850,1.0000,0.9450,0.9450,0.9450,46,51,55,59,66,72,75,75,72,64,53,46,3,3,3,2,1,0,0,0,0,1,3,3,8,3,340,371,422,438,418,371,328,7,7,7,7,7,7,7,"Raley Field","default_grass.jpg","default_grass.jpg",0,14111,0,0,0,0,"","",1
110,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.1004,1.0920,1.1050,1.1590,1.2100,1.1406,1.1620,1.1010,34,39,43,49,56,65,71,70,62,52,41,34,2,3,3,2,2,1,1,1,1,1,2,2,7,3,339,362,385,410,423,382,340,18,18,18,8,8,8,8,"Greater Nevada Field","default_grass.jpg","default_grass.jpg",0,11500,0,0,0,0,"","",1
111,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0250,1.0250,1.0250,1.0200,1.0000,1.0250,1.0250,1.0250,22,24,33,44,56,64,69,67,59,48,38,27,5,5,5,5,5,4,4,3,4,4,5,6,10,7,330,350,380,400,380,350,330,9,9,9,9,9,9,9,"NYSEG Stadium","default_grass.jpg","default_grass.jpg",0,6012,0,0,0,0,"","",1
